Year,Quarter,Month,Day,Daymother - FBProphet,Daymother - SS Targets,Sum of Daymother
,,,,,4941723,77975790.3395054
2017,Qtr 1,January,8,-336.9121418170324,,-338.0112117950745
2017,Qtr 1,January,9,-335.4806835088888,,-335.8910750735346
2017,Qtr 1,January,10,-300.9602268610573,,-301.3972692023261
2017,Qtr 1,January,11,-285.6472812242762,,
2017,Qtr 1,January,12,-272.2846322105411,,-271.8984663788491
2017,Qtr 1,January,15,-246.2369819759762,,-245.8089488254757
2017,Qtr 1,January,16,-242.5850325188544,,-241.4690987764976
2017,Qtr 1,January,17,-206.1414329373851,,-205.0442883395719
2017,Qtr 1,January,18,-189.1917396857417,,-187.7082088915972
2017,Qtr 1,January,20,-157.9038340186992,,-156.0328395864477
2017,Qtr 1,January,23,-142.1653594858945,,-139.3155552764154
2017,Qtr 1,January,25,-89.26176135535401,,-85.95100053700817
2017,Qtr 1,January,26,-75.27250581952455,,-71.44049282034364
2017,Qtr 1,January,29,-51.07560061996406,,-46.99604967285148
2017,Qtr 1,January,31,-15.41281077119608,,-10.55844748141224
2017,Qtr 1,February,1,-1.65337907682995,,3.620960621283615
2017,Qtr 1,February,2,9.231833831567016,,15.00077547882569
2017,Qtr 1,February,3,21.33541150243869,,27.01134453036252
2017,Qtr 1,February,4,26.7098843521435,,32.76097274270239
2017,Qtr 1,February,5,22.47785372180773,,28.32710983132677
2017,Qtr 1,February,6,20.15870956813342,,26.66984331027741
2017,Qtr 1,February,7,49.84029132611693,,56.2827999513636
2017,Qtr 1,February,8,59.28641610886447,,66.03966478485498
2017,Qtr 1,February,9,65.8193321575755,,72.94748341721238
2017,Qtr 1,February,10,73.58660811201291,,80.49327292831731
2017,Qtr 1,February,13,60.04804217056075,,67.3711543304734
2017,Qtr 1,February,14,85.99930109655573,,
2017,Qtr 1,February,22,110.4166190062823,,117.4108614282827
2017,Qtr 1,February,24,117.9943997286772,,124.7315028365545
2017,Qtr 1,February,26,106.612332334064,,112.9103993172859
2017,Qtr 1,February,27,99.16928895157945,,105.8477355983342
2017,Qtr 1,February,28,124.4825269610696,,130.8303405539239
2017,Qtr 1,March,1,130.2925683210877,,136.7102730262553
2017,Qtr 1,March,6,121.9919110797663,,128.114987701634
2017,Qtr 1,March,9,156.2285055357723,,162.2762902500506
2017,Qtr 1,March,11,159.3085072855431,,165.0138736692729
2017,Qtr 1,March,16,167.4235798923814,,172.89767146263
2017,Qtr 1,March,21,160.7795235973761,,165.3233738135898
2017,Qtr 1,March,23,159.7779073599033,,164.461837151037
2017,Qtr 1,March,25,152.9681957359503,,157.1923836658215
2017,Qtr 1,March,26,137.2555408167359,,140.925061621606
2017,Qtr 1,March,27,123.9670447534887,,127.9604904931269
2017,Qtr 2,April,1,132.3832946845213,,135.5975379829819
2017,Qtr 2,April,2,116.5852437898761,,
2017,Qtr 2,April,4,123.0441276543189,,125.6164401188848
2017,Qtr 2,April,7,120.9397499389759,,123.1222023150446
2017,Qtr 2,April,10,87.31668055520498,,89.25171595700932
2017,Qtr 2,April,11,107.5720040034413,,109.1134934694147
2017,Qtr 2,April,12,108.2371294693303,,109.7841999870404
2017,Qtr 2,April,13,106.5903740065161,,108.2276080112278
2017,Qtr 2,April,18,92.90002556993531,,93.40634443176145
2017,Qtr 2,April,19,93.07389718265986,,93.62281533727082
2017,Qtr 2,April,20,90.81590413205242,,91.49288111567148
2017,Qtr 2,April,25,73.2615564345105,,73.02202248666495
2017,Qtr 2,April,30,45.7177643688042,,44.80196342566741
2017,Qtr 2,May,1,32.36109255476322,,31.82952307662921
2017,Qtr 2,May,2,51.77691807491018,,50.92152146461311
2017,Qtr 2,May,3,51.74835438681796,,50.97176853426069
2017,Qtr 2,May,4,49.60606046951605,,48.99615173378625
2017,Qtr 2,May,5,49.494775469126,,48.47888830470475
2017,Qtr 2,May,6,43.50855201453547,,42.57131490402236
2017,Qtr 2,May,7,28.79987583113072,,27.38204061454695
2017,Qtr 2,May,8,16.90570348099699,,15.88973940772999
2017,Qtr 2,May,9,37.91879724779743,,36.59371471952456
2017,Qtr 2,May,10,39.59529920658215,,38.36046338895457
2017,Qtr 2,May,14,23.98465102939891,,22.12006390307772
2017,Qtr 2,May,15,13.92493709668728,,12.4577290439256
2017,Qtr 2,May,16,36.73102839141066,,34.94842358622896
2017,Qtr 2,May,17,40.14606324629439,,38.44656171701858
2017,Qtr 2,May,25,54.29958803615507,,52.37149820368941
2017,Qtr 2,May,29,42.28562264579949,,40.21664288874361
2017,Qtr 2,May,31,76.06950188380216,,74.02496315239964
2017,Qtr 2,June,1,81.55715171779586,,79.84500744546357
2017,Qtr 2,June,5,82.41474054303049,,81.20334541642029
2017,Qtr 2,June,6,112.5898782278098,,111.3619936922392
2017,Qtr 2,June,9,144.8301322506907,,144.5023762590737
2017,Qtr 2,June,11,148.448936490459,,148.5297530002021
2017,Qtr 2,June,12,148.8817423469044,,149.7952330827202
2017,Qtr 2,June,13,182.2172082216175,,183.2661929631963
2017,Qtr 2,June,14,196.1129743960328,,197.7078435590377
2017,Qtr 2,June,15,207.7658532782162,,209.9989833966591
2017,Qtr 2,June,17,228.3067630237133,,231.1560835326708
2017,Qtr 2,June,18,226.1515336478357,,228.9856823216623
2017,Qtr 2,June,20,258.1242906586449,,261.9539706579083
2017,Qtr 2,June,21,269.8241361986447,,274.1758225863042
2017,Qtr 2,June,22,278.3814055319596,,283.3230978226359
2017,Qtr 2,June,23,287.7953128596259,,292.7323395105571
2017,Qtr 2,June,25,282.1151180734054,,287.3807365113939
2017,Qtr 2,June,26,275.497153825769,,281.4921963379632
2017,Qtr 2,June,27,300.1900430906449,,306.1781622014332
2017,Qtr 2,June,28,303.8957224835052,,310.2514190092566
2017,Qtr 2,June,30,304.2696154793396,,310.8828145105629
2017,Qtr 3,July,3,263.3635266943913,,270.5482376616915
2017,Qtr 3,July,4,278.4688577660116,,285.4992986478942
2017,Qtr 3,July,9,215.7778389388371,,222.9213482092668
2017,Qtr 3,July,10,193.0926710197724,,200.7614790282602
2017,Qtr 3,July,12,192.4631781049662,,200.1718283891619
2017,Qtr 3,July,14,169.2078490339406,,176.9777224533954
2017,Qtr 3,July,15,152.6524546940735,,160.6601518073088
2017,Qtr 3,July,18,116.3642535613299,,124.5004928321672
2017,Qtr 3,July,21,91.92554112292443,,100.4808301117682
2017,Qtr 3,July,23,59.04370670300069,,67.56109549809749
2017,Qtr 3,July,24,41.78335904906666,,50.86977108998572
2017,Qtr 3,July,26,54.97366039312428,,64.13079976460489
2017,Qtr 3,July,27,50.35896062565074,,59.80717207622028
2017,Qtr 3,July,28,48.056608159031,,57.19694568031562
2017,Qtr 3,July,30,23.38139442801405,,32.22733055595792
2017,Qtr 3,July,31,13.58465598660102,,22.74435061748009
2017,Qtr 3,August,1,36.53401834496034,,45.26274850491377
2017,Qtr 3,August,3,40.84308699860765,,49.49011787190338
2017,Qtr 3,August,5,39.69147822403884,,47.53566859835382
2017,Qtr 3,August,6,26.65027543189399,,33.72396628434243
2017,Qtr 3,August,7,15.79791023991996,,22.95198150662731
2017,Qtr 3,August,8,37.18483608836095,,43.67981063167545
2017,Qtr 3,August,10,37.18018770357433,,43.16930705629267
2017,Qtr 3,August,11,37.2244961556047,,42.39947199889027
2017,Qtr 3,August,12,30.78231011029091,,35.61196580362355
2017,Qtr 3,August,14,1.56866931573343,,5.442929144330837
2017,Qtr 3,August,15,20.5386439723279,,23.66044346909736
2017,Qtr 3,August,17,16.68528892904957,,19.19730197250784
2017,Qtr 3,August,18,15.46963015621965,,17.15649570297152
2017,Qtr 3,August,20,-7.578282485622162,,-7.098948359270906
2017,Qtr 3,August,21,-20.55746466560867,,-20.05786144382348
2017,Qtr 3,August,22,-0.4590945433479678,,-0.6338898453438597
2017,Qtr 3,August,23,0.5512367993631475,,0.1185356015618968
2017,Qtr 3,August,26,-2.037354328974978,,-3.561670024896791
2017,Qtr 3,August,29,2.253519757742911,,-0.5014707147212096
2017,Qtr 3,August,30,8.157332614182428,,5.220191032542244
2017,Qtr 3,September,4,9.071644311215614,,4.46077724181859
2017,Qtr 3,September,6,47.32672659832689,,41.80867482431113
2017,Qtr 3,September,7,54.65261860108453,,48.93225877040236
2017,Qtr 3,September,8,63.87357359039328,,57.35169653370185
2017,Qtr 3,September,9,66.97129485694698,,60.1060054184105
2017,Qtr 3,September,12,86.16397845308117,,77.49830866259704
2017,Qtr 3,September,13,95.01417633261696,,85.92746370828317
2017,Qtr 3,September,14,101.1911584770842,,91.75361898406595
2017,Qtr 3,September,15,108.7776837831794,,98.40356635343926
2017,Qtr 3,September,18,95.19227808759344,,83.20275642352438
2017,Qtr 3,September,19,121.1443110778105,,108.3200175290539
2017,Qtr 3,September,21,130.3642908925957,,116.8121836312763
2017,Qtr 3,September,24,122.7742256828416,,107.1699326756578
2017,Qtr 3,September,25,114.416593113113,,98.88019176968204
2017,Qtr 4,October,2,129.9559578069373,,113.1402359329734
2017,Qtr 4,October,9,156.1913020222567,,140.5376885260939
2017,Qtr 4,October,10,182.9897484817726,,167.3748119412909
2017,Qtr 4,October,11,190.2622706127227,,175.0967229937054
2017,Qtr 4,October,12,195.2581509997303,,180.6318477971898
2017,Qtr 4,October,16,187.9431283895103,,174.3124041848741
2017,Qtr 4,October,19,224.2632223912136,,211.4313320430121
2017,Qtr 4,October,20,229.479961807941,,216.4746882317766
2017,Qtr 4,October,22,217.6755826979344,,204.6413352680676
2017,Qtr 4,October,23,209.3196770605954,,196.8301170939891
2017,Qtr 4,October,29,226.2682040289003,,213.3699977151021
2017,Qtr 4,November,2,243.1883279015543,,230.8394451821096
2017,Qtr 4,November,4,242.8553964762188,,230.3624274322217
2017,Qtr 4,November,9,251.087314608929,,239.337181703056
2017,Qtr 4,November,13,232.2113781534602,,221.2317930811942
2017,Qtr 4,November,16,260.0687563692825,,250.1102447446122
2017,Qtr 4,November,18,257.5717435108193,,248.0354643537133
2017,Qtr 4,November,19,243.247036619133,,233.596967240341
2017,Qtr 4,November,20,230.6417221164431,,221.7493057091401
2017,Qtr 4,November,23,243.3463757029735,,235.3718381021642
2017,Qtr 4,November,26,205.9629316475176,,197.9217120436251
2017,Qtr 4,November,29,176.1396313612214,,169.0355301335759
2017,Qtr 4,December,9,-27.06801789995353,,-33.95313299944439
2017,Qtr 4,December,26,-247.2359427805764,,-252.6291327818585
2017,Qtr 4,December,30,-238.5795232114022,,-242.6118087301889
2017,Qtr 4,December,31,-246.5213081838129,,-250.6655350737319
2018,Qtr 1,January,1,-250.8160622110297,,-254.1900816313503
2018,Qtr 1,January,2,-221.4578505037762,,-224.7742807864501
2018,Qtr 1,January,4,-201.5352345077123,,-203.8620459754302
2018,Qtr 1,January,5,-189.6996354018075,,-192.0711422172052
2018,Qtr 1,January,6,-183.2639055065554,,-185.2028979944267
2018,Qtr 1,January,7,-185.1593939094634,,-187.2321943841947
2018,Qtr 1,January,8,-183.924292586629,,-185.2547892119696
2018,Qtr 1,January,9,-149.5321499908204,,-150.8366524207288
2018,Qtr 1,January,10,-134.284529136171,,-135.167697960868
2018,Qtr 1,January,11,-120.928721259843,,-121.3087133929606
2018,Qtr 1,January,12,-105.3909743472857,,-105.8449298051889
2018,Qtr 1,January,13,-95.64128689889321,,-95.68732754382
2018,Qtr 1,January,14,-94.58456477073372,,-94.78283516974437
2018,Qtr 1,January,15,-90.73508721781519,,-90.20212132307853
2018,Qtr 1,January,16,-54.04587429581545,,-53.48981564143912
2018,Qtr 1,January,17,-36.80197887868906,,-35.81889431981244
2018,Qtr 1,January,18,-21.7386003281643,,-20.23801712285029
2018,Qtr 1,January,19,-4.774473250403503,,-3.325252633103332
2018,Qtr 1,January,20,6.1234158954083,,8.010709984550033
2018,Qtr 1,January,21,8.048976104751546,,9.82069415151011
2018,Qtr 1,January,22,12.48305897551938,,15.02779529324044
2018,Qtr 1,January,23,49.46478874593436,,52.07790423385322
2018,Qtr 1,January,25,81.43969900713662,,85.0909746062566
2018,Qtr 1,January,26,97.7565102325946,,101.4007517371002
2018,Qtr 1,January,27,107.6722567119467,,111.7944912088419
2018,Qtr 1,January,28,108.2725805992189,,112.3127325833979
2018,Qtr 1,January,29,111.0331436343537,,115.8714755492402
2018,Qtr 1,January,30,145.9919018581476,,150.9137061295831
2018,Qtr 1,January,31,160.8574848543599,,166.2567888867338
2018,Qtr 1,February,1,172.8927142892981,,178.8468669068368
2018,Qtr 1,February,2,186.1827418974848,,192.1067632651873
2018,Qtr 1,February,3,192.7716917014209,,199.1362203449754
2018,Qtr 1,February,4,189.7729418127958,,196.0032494207258
2018,Qtr 1,February,5,188.6960331872318,,195.6578210086589
2018,Qtr 1,February,6,219.6185492796966,,226.5829927613526
2018,Qtr 1,February,7,230.2938842244038,,237.6416772478023
2018,Qtr 1,February,8,238.0339501620564,,245.8302078250842
2018,Qtr 1,February,9,246.9763264823476,,254.625219762181
2018,Qtr 1,February,10,249.2197644427397,,257.182712744099
2018,Qtr 1,February,11,241.9332163184246,,249.6281022618381
2018,Qtr 1,February,12,236.6814143327267,,244.9685297161821
2018,Qtr 1,February,14,270.478852228618,,278.8655850868146
2018,Qtr 1,February,15,274.6896421636811,,283.3819193381218
2018,Qtr 1,February,16,280.4056010053534,,288.8105079334479
2018,Qtr 1,February,18,269.9446914359092,,278.1318051290872
2018,Qtr 1,February,19,262.5448408770091,,271.2036896973309
2018,Qtr 1,February,20,287.6990396445831,,296.1068767052295
2018,Qtr 1,February,21,293.210380433876,,301.7571261784677
2018,Qtr 1,February,23,301.5074215017125,,309.9051011550075
2018,Qtr 1,February,24,300.557065072382,,309.0676338298405
2018,Qtr 1,February,25,290.7354384237667,,298.7950341078724
2018,Qtr 1,February,26,283.5827258258581,,292.0710365818431
2018,Qtr 1,February,27,309.1907508498043,,317.3956666889702
2018,Qtr 1,February,28,315.3103961534111,,323.6316055028088
2018,Qtr 1,March,1,319.2343858389394,,327.7577932306283
2018,Qtr 1,March,2,325.0649382872529,,333.2167881555729
2018,Qtr 1,March,4,315.6945743246959,,323.5127829388317
2018,Qtr 1,March,5,309.0860425654315,,317.3410285181635
2018,Qtr 1,March,6,335.0686440910544,,343.0503473475194
2018,Qtr 1,March,7,341.3511964395509,,349.4600368205628
2018,Qtr 1,March,8,345.1911821498841,,
2018,Qtr 1,March,9,350.6633132116571,,358.6219005254121
2018,Qtr 1,March,10,349.7966479562335,,357.8741475173489
2018,Qtr 1,March,11,339.6853899505321,,347.3194454832386
2018,Qtr 1,March,12,331.816349716047,,339.8861658384852
2018,Qtr 1,March,13,356.2414059784454,,364.0326107104909
2018,Qtr 1,March,14,360.6858762258396,,368.5943703132145
2018,Qtr 1,March,15,362.4318388695806,,370.5384945578464
2018,Qtr 1,March,17,362.2153169892269,,370.036482488808
2018,Qtr 1,March,18,349.457616181957,,356.8088950944774
2018,Qtr 1,March,19,338.846759496339,,346.6043173513112
2018,Qtr 1,March,20,360.4841978337407,,367.9312812324985
2018,Qtr 1,March,21,362.1457862867872,,369.6766309758691
2018,Qtr 1,March,22,361.1636393677807,,368.8581985492277
2018,Qtr 1,March,23,361.6924650946063,,368.9708356876988
2018,Qtr 1,March,24,355.8443249134368,,363.1847032361129
2018,Qtr 1,March,26,328.1191534105386,,335.3320290919591
2018,Qtr 1,March,27,347.9402849561982,,354.8139638643006
2018,Qtr 1,March,28,348.0571407249419,,354.9885780696283
2018,Qtr 1,March,29,345.8149977415084,,352.887153865234
2018,Qtr 1,March,30,345.3737841116759,,352.0099334486173
2018,Qtr 1,March,31,338.8428493109176,,345.5244194901069
2018,Qtr 2,April,2,310.5650530245607,,317.0953091143539
2018,Qtr 2,April,3,330.4746677105048,,336.6580955916296
2018,Qtr 2,April,4,330.8854580486682,,337.1214600672162
2018,Qtr 2,April,6,329.2657714492327,,335.2019316368661
2018,Qtr 2,April,7,323.4270475146481,,329.4084332383906
2018,Qtr 2,April,9,296.6523846826113,,302.4841935798472
2018,Qtr 2,April,10,317.294290138622,,322.7804823620418
2018,Qtr 2,April,11,318.3762294831474,,323.9160462615115
2018,Qtr 2,April,12,317.1777652456042,,322.8558751736041
2018,Qtr 2,April,13,317.7947063401114,,323.0355621070925
2018,Qtr 2,April,16,285.6715974334362,,290.8058039476397
2018,Qtr 2,April,17,306.1555677957116,,310.9428559103947
2018,Qtr 2,April,18,306.9232556704397,,311.7629903086809
2018,Qtr 2,April,19,305.266690452299,,310.2439800291429
2018,Qtr 2,April,20,305.300093255535,,309.8401779117639
2018,Qtr 2,April,21,299.0959769496365,,303.6821533625535
2018,Qtr 2,April,22,283.7947999334078,,287.8673526787163
2018,Qtr 2,April,23,270.9311881623535,,275.3730425376039
2018,Qtr 2,April,24,290.6050991792867,,294.7066650218636
2018,Qtr 2,April,26,288.2092819379182,,292.521204466473
2018,Qtr 2,April,28,280.9067587872577,,284.8578130863712
2018,Qtr 2,April,29,265.2557098355517,,268.7117591337179
2018,Qtr 2,April,30,252.2190121995633,,256.0649906024511
2018,Qtr 2,May,1,271.9151377475053,,275.4430968547728
2018,Qtr 2,May,2,272.1294010273292,,275.7422113131424
2018,Qtr 2,May,3,270.1956384174653,,273.9815173832266
2018,Qtr 2,May,4,270.4603840610158,,273.6513643855954
2018,Qtr 2,May,5,264.8246081999184,,267.9058727225762
2018,Qtr 2,May,7,238.8668978983612,,241.4946356611684
2018,Qtr 2,May,8,260.1856495551814,,262.3179010735016
2018,Qtr 2,May,9,262.1637188524393,,264.2005278676046
2018,Qtr 2,May,11,264.1406084206827,,265.5809345283265
2018,Qtr 2,May,13,247.8078020706075,,248.4772842142996
2018,Qtr 2,May,14,238.0893052049584,,238.97233929505
2018,Qtr 2,May,15,261.2502565124921,,261.6338804684445
2018,Qtr 2,May,16,265.033111545035,,265.3153822214074
2018,Qtr 2,May,17,266.7309347712015,,266.9957574904373
2018,Qtr 2,May,18,270.4555307767457,,270.1272149865728
2018,Qtr 2,May,20,257.3195618455972,,256.211085894551
2018,Qtr 2,May,21,249.1174924587439,,248.2231480866911
2018,Qtr 2,May,22,273.7580735060057,,272.3704031348402
2018,Qtr 2,May,23,279.0039049184718,,277.5280191056818
2018,Qtr 2,May,24,282.1727605853879,,280.7011443155201
2018,Qtr 2,May,25,287.4047716160085,,285.371767994793
2018,Qtr 2,May,26,286.7979462424563,,284.6977451488002
2018,Qtr 2,May,28,271.1198490442304,,268.6886967078784
2018,Qtr 2,May,29,297.726153247951,,294.8849484590995
2018,Qtr 2,May,30,305.1255267987668,,302.2939212733287
2018,Qtr 2,May,31,310.6578514592957,,307.9429262411108
2018,Qtr 2,June,1,318.4792348713543,,315.3296300981234
2018,Qtr 2,June,2,320.6962395939927,,317.6197742831192
2018,Qtr 2,June,3,314.4737847256816,,310.9360431210592
2018,Qtr 2,June,4,311.3597850338718,,308.2693921636469
2018,Qtr 2,June,5,341.4549480353076,,338.1280127162647
2018,Qtr 2,June,6,352.5187197479509,,349.3822104394046
2018,Qtr 2,June,7,361.8504971624649,,359.016425727496
2018,Qtr 2,June,8,373.5556698239956,,370.4749742790723
2018,Qtr 2,June,9,379.680453880626,,376.8604250215501
2018,Qtr 2,June,10,377.3207262659113,,374.2234620216636
2018,Qtr 2,June,11,377.9479100444207,,375.4755260546498
2018,Qtr 2,June,12,411.5803076748405,,409.0393864940353
2018,Qtr 2,June,13,425.8908398863651,,423.695886536771
2018,Qtr 2,June,14,438.0902666007091,,436.3380458824698
2018,Qtr 2,June,15,452.1954030988493,,450.3190480546185
2018,Qtr 2,June,16,460.1662392802905,,458.6529719755247
2018,Qtr 2,June,17,459.0171093208941,,457.307052072542
2018,Qtr 2,June,18,460.1448991833324,,459.1166971311794
2018,Qtr 2,June,19,493.5026237088647,,492.4383518152323
2018,Qtr 2,June,20,506.7092663425228,,505.9983777290978
2018,Qtr 2,June,21,516.9348955273204,,516.6490745166608
2018,Qtr 2,June,22,528.1705126418003,,527.7183089415197
2018,Qtr 2,June,23,532.3664868217688,,532.211558477757
2018,Qtr 2,June,25,522.1272056271605,,522.2615965209329
2018,Qtr 2,June,26,549.1101498960847,,549.0829638879264
2018,Qtr 2,June,27,555.173094512013,,555.3589739952091
2018,Qtr 2,June,28,557.5634902415754,,558.0224187287167
2018,Qtr 2,June,29,560.3653211592768,,560.4974889025946
2018,Qtr 3,July,1,540.5162279964397,,540.3292124359956
2018,Qtr 3,July,2,526.5570116798704,,526.7795862879498
2018,Qtr 3,July,3,543.8901970937474,,543.7924157787834
2018,Qtr 3,July,4,540.3354580561326,,540.300737751473
2018,Qtr 3,July,5,533.2816185242259,,533.38160220174
2018,Qtr 3,July,7,522.453753335807,,523.0298463114458
2018,Qtr 3,July,8,503.6823278079279,,504.1685474475211
2018,Qtr 3,July,9,486.7620708543914,,488.03803494418
2018,Qtr 3,July,11,497.085587574904,,498.9221942951029
2018,Qtr 3,July,12,489.6941340293125,,
2018,Qtr 3,July,14,472.305210852908,,475.2097047286748
2018,Qtr 3,July,15,451.8055894043849,,454.6507843816623
2018,Qtr 3,July,16,434.182168509225,,437.8577961511941
2018,Qtr 3,July,17,449.6360528106285,,453.4384236935737
2018,Qtr 3,July,18,446.0204548000178,,450.3557117300752
2018,Qtr 3,July,19,440.7214523456885,,445.6796719643497
2018,Qtr 3,July,20,437.9238220972846,,442.9328610914557
2018,Qtr 3,July,22,413.3486600261371,,418.8623040364637
2018,Qtr 3,July,23,400.2620305361521,,406.6222625637376
2018,Qtr 3,July,24,420.5568257586478,,427.0432044310477
2018,Qtr 3,July,25,421.953204491597,,428.9526381695111
2018,Qtr 3,July,26,421.7047014683269,,429.2860425844584
2018,Qtr 3,July,29,408.4639718659082,,416.3389474034819
2018,Qtr 3,July,30,399.3772168546775,,407.9646856692781
2018,Qtr 3,July,31,423.1631509989948,,
2018,Qtr 3,August,1,427.4738157548619,,436.3677118293017
2018,Qtr 3,August,2,429.5128183851654,,438.7940065746075
2018,Qtr 3,August,3,433.3053974303803,,442.3638933522893
2018,Qtr 3,August,6,409.7467770069762,,419.1388076024044
2018,Qtr 3,August,7,432.6146904418547,,441.742634521741
2018,Qtr 3,August,8,435.4826311895309,,444.7172212431381
2018,Qtr 3,August,9,435.6309041225396,,445.0313142889812
2018,Qtr 3,August,10,437.173697385624,,446.1423156464263
2018,Qtr 3,August,11,432.1949353703645,,441.1955957663952
2018,Qtr 3,August,12,417.8574001923317,,426.3145375232928
2018,Qtr 3,August,13,405.7281538227222,,414.5125903747549
2018,Qtr 3,August,14,425.9486582227321,,434.3424889721187
2018,Qtr 3,August,15,426.340571430991,,434.7409029654036
2018,Qtr 3,August,16,424.2863356138644,,432.7797455658367
2018,Qtr 3,August,17,423.9941283116493,,432.0107302474433
2018,Qtr 3,August,20,390.0149068652365,,397.8710996264792
2018,Qtr 3,August,22,411.9244010483241,,419.5252525101992
2018,Qtr 3,August,24,413.426396718091,,420.8336125526697
2018,Qtr 3,August,28,414.3887851694051,,421.7322125250669
2018,Qtr 3,August,29,420.3663004361239,,427.8837116549105
2018,Qtr 3,August,30,424.7727335010448,,432.5522812346156
2018,Qtr 3,August,31,431.7020218211258,,439.168084396927
2018,Qtr 3,September,2,426.3083607171412,,433.5354354161497
2018,Qtr 3,September,3,422.5258263114756,,430.2189233214909
2018,Qtr 3,September,4,451.8479280942491,,
2018,Qtr 3,September,5,461.9432079256134,,469.4970595682445
2018,Qtr 3,September,6,470.024692995641,,477.7641304152009
2018,Qtr 3,September,7,480.1194788935977,,487.4468435128989
2018,Qtr 3,September,8,484.2069312756911,,491.5809723175224
2018,Qtr 3,September,10,476.9268351237038,,484.080961769872
2018,Qtr 3,September,11,506.9982933304712,,513.7362992871127
2018,Qtr 3,September,12,517.2234113648608,,523.9231918048664
2018,Qtr 3,September,13,524.8406650216771,,531.5681873404391
2018,Qtr 3,September,16,529.6544995581125,,535.0665610561523
2018,Qtr 3,September,17,524.9343521510862,,530.5659107892365
2018,Qtr 3,September,18,552.4095512704778,,557.5528942964636
2018,Qtr 3,September,19,559.8450146599527,,564.9092310012729
2018,Qtr 3,September,20,566.8188770224373,,571.5294028579606
2018,Qtr 3,September,21,575.235994025555,,579.0394946107131
2018,Qtr 3,September,23,569.9444568980238,,572.4275471365734
2018,Qtr 3,September,24,565.0088395996011,,567.4885889586272
2018,Qtr 3,September,25,592.5562602566513,,594.3650953635258
2018,Qtr 3,September,26,600.4046056895595,,601.9900889704991
2018,Qtr 3,September,27,605.921815960677,,607.4205370547095
2018,Qtr 3,September,28,613.291016157947,,614.1821053070988
2018,Qtr 3,September,29,614.6443193912885,,615.4664360961305
2018,Qtr 3,September,30,607.1705265091679,,607.4198171822741
2018,Qtr 4,October,1,602.4397921827205,,603.0545564178032
2018,Qtr 4,October,2,630.5736731783782,,630.898233136545
2018,Qtr 4,October,3,639.3515357088161,,639.839089134947
2018,Qtr 4,October,4,646.0924173343026,,646.8787627988718
2018,Qtr 4,October,7,652.1699861969408,,652.7952751801729
2018,Qtr 4,October,8,649.2075828647074,,650.5184926558146
2018,Qtr 4,October,9,679.0709047893762,,680.3816447642993
2018,Qtr 4,October,10,689.4703772738374,,691.1997168160314
2018,Qtr 4,October,11,697.6605213885998,,699.9063049888091
2018,Qtr 4,October,13,711.6332683053798,,714.2573242140559
2018,Qtr 4,October,14,706.5137433989066,,709.0018634409082
2018,Qtr 4,October,15,703.8201109109699,,707.0426328579318
2018,Qtr 4,October,16,733.5854197112459,,736.8148985867499
2018,Qtr 4,October,17,743.5150424916719,,747.1307238607035
2018,Qtr 4,October,18,750.870783246976,,754.9339907292477
2018,Qtr 4,October,19,759.7394148820724,,763.6487130192071
2018,Qtr 4,October,20,762.1695223083325,,766.3794675265303
2018,Qtr 4,October,21,755.281783462837,,759.2027134810421
2018,Qtr 4,October,22,750.5956792067138,,755.0802354118962
2018,Qtr 4,October,23,778.2009859351231,,782.5098175821743
2018,Qtr 4,October,24,785.8649843210991,,790.3713700577339
2018,Qtr 4,October,25,790.9144560010819,,795.6796880933164
2018,Qtr 4,October,26,797.501996844111,,801.9303904661083
2018,Qtr 4,October,27,797.7405900275633,,802.2979354771292
2018,Qtr 4,October,28,788.8116408105408,,792.9245578535432
2018,Qtr 4,October,29,782.2895329831814,,786.8314341842968
2018,Qtr 4,October,30,808.3111273789705,,812.5672547523665
2018,Qtr 4,October,31,814.6811980151347,,819.0524866879406
2018,Qtr 4,November,1,818.7529335646486,,823.3305682435426
2018,Qtr 4,November,2,824.6930808129094,,828.9126295042388
2018,Qtr 4,November,4,815.689846353696,,819.6461214110419
2018,Qtr 4,November,5,809.4640022373213,,813.9209510399402
2018,Qtr 4,November,6,836.0361062410908,,840.3067694790344
2018,Qtr 4,November,7,843.1597470610692,,847.6699379010145
2018,Qtr 4,November,8,848.1258836210782,,852.9880628437239
2018,Qtr 4,November,9,855.0295538370044,,859.6963850477039
2018,Qtr 4,November,10,855.9055253651673,,860.8869654286483
2018,Qtr 4,November,12,842.2878700058272,,847.7349352646643
2018,Qtr 4,November,13,869.2644494840268,,874.7072726448521
2018,Qtr 4,November,14,876.4349972872492,,882.2913087613325
2018,Qtr 4,November,15,881.0086721639256,,887.3779127506349
2018,Qtr 4,November,19,867.8689383944234,,875.2523383053208
2018,Qtr 4,November,20,891.3571848340722,,898.7740350366961
2018,Qtr 4,November,21,894.3338215008818,,902.1700722810115
2018,Qtr 4,November,22,894.0169564363266,,902.3396810774661
2018,Qtr 4,November,23,894.4535180107737,,902.6656308355915
2018,Qtr 4,November,24,887.6572340008993,,896.2158494360166
2018,Qtr 4,November,26,855.1401787225767,,864.0640423534951
2018,Qtr 4,November,28,866.0468527378209,,875.0650263665237
2018,Qtr 4,November,30,849.9203436237262,,858.8935396261782
2018,Qtr 4,December,2,810.2686531920112,,818.8995196342026
