Year,Quarter,Month,Day,ECD Centre - FBProphet,ECD Centre - SS Targets
2019,Qtr 1,March,31,1183.822280996697,
2019,Qtr 2,April,1,1176.471993314032,
2019,Qtr 2,April,2,1179.414875691485,
2019,Qtr 2,April,3,1178.717862380762,
2019,Qtr 2,April,4,1182.153042547337,
2019,Qtr 2,April,5,1183.927849631367,
2019,Qtr 2,April,6,1184.891498860259,
2019,Qtr 2,April,7,1185.713480971185,
2019,Qtr 2,April,8,1179.361454612033,
2019,Qtr 2,April,9,1183.343373915842,
2019,Qtr 2,April,10,1183.688841772688,
2019,Qtr 2,April,11,1188.132772463953,
2019,Qtr 2,April,12,1190.846649503002,
2019,Qtr 2,April,14,1194.169834244243,
2019,Qtr 2,April,15,1188.657712137005,
2019,Qtr 2,April,16,1193.297792051156,
2019,Qtr 2,April,17,1194.103597438931,
2019,Qtr 2,April,18,1198.799856631987,
2019,Qtr 2,April,20,1203.183861973311,
2019,Qtr 2,April,22,1197.968209423924,
2019,Qtr 2,April,23,1201.584314207094,
2019,Qtr 2,April,24,1201.223021886281,
2019,Qtr 2,April,25,1204.637530093262,
2019,Qtr 2,April,28,1205.967421286239,
2019,Qtr 2,April,29,1198.19147417343,
2019,Qtr 2,April,30,1200.45509076513,
2019,Qtr 2,May,1,1198.828328148636,
2019,Qtr 2,May,2,1201.093517758201,
2019,Qtr 2,May,3,1201.4750427654,
2019,Qtr 2,May,4,1200.845172589964,
2019,Qtr 2,May,5,1199.901781485147,
2019,Qtr 2,May,6,1191.645317738506,
2019,Qtr 2,May,7,1193.619888504893,
2019,Qtr 2,May,8,1191.893482905246,
2019,Qtr 2,May,9,1194.240451781564,
2019,Qtr 2,May,10,1194.871566240408,
2019,Qtr 2,May,11,1194.640308977655,
2019,Qtr 2,May,12,1194.221211695562,
2019,Qtr 2,May,13,1186.587586555092,
2019,Qtr 2,May,14,1189.253493674566,
2019,Qtr 2,May,15,1188.254940572611,
2019,Qtr 2,May,16,1191.333402275706,
2019,Qtr 2,May,17,1192.666952499515,
2019,Qtr 2,May,19,1193.210799943228,
2019,Qtr 2,May,20,1186.013887696313,
2019,Qtr 2,May,21,1188.979194240271,
2019,Qtr 2,May,22,1188.125864175378,
2019,Qtr 2,May,23,1191.18400959413,
2019,Qtr 2,May,25,1192.375489952977,
2019,Qtr 2,May,27,1184.112562158462,
2019,Qtr 2,May,28,1186.27232805218,
2019,Qtr 2,May,29,1184.506812723996,
2019,Qtr 2,May,30,1186.575092146138,
2019,Qtr 2,May,31,1186.682600563482,
2019,Qtr 2,June,1,1185.687799167949,
2019,Qtr 2,June,3,1175.459648851104,
2019,Qtr 2,June,4,1176.774031512141,
2019,Qtr 2,June,5,1174.303218389324,
2019,Qtr 2,June,6,1175.839556179209,
2019,Qtr 2,June,7,1175.617912725369,
2019,Qtr 2,June,9,1173.258803752826,
2019,Qtr 2,June,10,1164.841584963811,
2019,Qtr 2,June,11,1166.824494777933,
2019,Qtr 2,June,12,1165.285657342888,
2019,Qtr 2,June,13,1168.008748621696,
2019,Qtr 2,June,14,1169.212765501067,
2019,Qtr 2,June,16,1170.324201721427,
2019,Qtr 2,June,18,1167.963843030507,
2019,Qtr 2,June,20,1173.494186102245,
2019,Qtr 2,June,21,1176.856993349836,
2019,Qtr 2,June,22,1180.790039178812,
2019,Qtr 2,June,23,1184.623437171318,
2019,Qtr 2,June,24,1181.2889633578,
2019,Qtr 2,June,25,1188.260454062398,
2019,Qtr 2,June,29,1208.660620545818,
2019,Qtr 2,June,30,1212.631896725674,
2019,Qtr 3,July,1,1209.1092107124,
2019,Qtr 3,July,2,1215.573056777416,
2019,Qtr 3,July,3,1218.035995878974,
2019,Qtr 3,July,5,1228.320837583495,
2019,Qtr 3,July,6,1231.149024763926,
2019,Qtr 3,July,8,1227.973697040898,
2019,Qtr 3,July,9,1232.473446285737,
2019,Qtr 3,July,10,1232.936172981503,
2019,Qtr 3,July,11,1237.140286655351,
2019,Qtr 3,July,12,1239.310576753538,
2019,Qtr 3,July,13,1240.324103361624,
2019,Qtr 3,July,14,1240.887858326124,
2019,Qtr 3,July,15,1234.015562345172,
2019,Qtr 3,July,16,1237.268465164678,
2019,Qtr 3,July,17,1236.735176715531,
2019,Qtr 3,July,18,1240.213655763729,
2019,Qtr 3,July,21,1243.487518794227,
2019,Qtr 3,July,22,1237.013067152938,
2019,Qtr 3,July,23,1240.916842022889,
2019,Qtr 3,July,24,1241.262188546848,
2019,Qtr 3,July,25,1245.815886958356,
2019,Qtr 3,July,26,1248.778558158105,
2019,Qtr 3,July,28,1253.114755646819,
2019,Qtr 3,July,29,1248.106736434313,
2019,Qtr 3,July,30,1253.465240760624,
2019,Qtr 3,July,31,1255.209832889445,
2019,Qtr 3,August,1,1261.065664436729,
2019,Qtr 3,August,2,1265.195011515228,
2019,Qtr 3,August,3,1268.404993674076,
2019,Qtr 3,August,4,1271.32724440733,
2019,Qtr 3,August,5,1266.89684086406,
2019,Qtr 3,August,6,1272.595298899695,
2019,Qtr 3,August,7,1274.432599011042,
2019,Qtr 3,August,8,1280.13130793703,
2019,Qtr 3,August,10,1286.43107683696,
2019,Qtr 3,August,11,1288.499304538951,
2019,Qtr 3,August,12,1283.020824019689,
2019,Qtr 3,August,13,1287.505027249934,
2019,Qtr 3,August,14,1287.993749257264,
2019,Qtr 3,August,15,1292.244382037838,
2019,Qtr 3,August,16,1294.460284404262,
2019,Qtr 3,August,17,1295.497132571513,
2019,Qtr 3,August,18,1296.04102429909,
2019,Qtr 3,August,19,1289.085692739839,
2019,Qtr 3,August,20,1292.173688654282,
2019,Qtr 3,August,21,1291.376551473603,
2019,Qtr 3,August,22,1294.477089710897,
2019,Qtr 3,August,23,1295.699099153179,
2019,Qtr 3,August,26,1288.399818246858,
2019,Qtr 3,August,27,1291.208695835752,
2019,Qtr 3,August,28,1291.468488983048,
2019,Qtr 3,August,29,1295.78317088114,
2019,Qtr 3,August,30,1298.357433604659,
2019,Qtr 3,September,1,1301.495148826851,
2019,Qtr 3,September,2,1295.694760695143,
2019,Qtr 3,September,3,1300.146418037615,
2019,Qtr 3,September,4,1300.881845970369,
2019,Qtr 3,September,5,1305.639194699695,
2019,Qtr 3,September,9,1306.457715020183,
2019,Qtr 3,September,10,1310.817146219583,
2019,Qtr 3,September,11,1311.307487673678,
2019,Qtr 3,September,12,1315.663465293002,
2019,Qtr 3,September,13,1318.063071850845,
2019,Qtr 3,September,14,1319.334951274532,
2019,Qtr 3,September,16,1313.437510746919,
2019,Qtr 3,September,17,1316.751668323494,
2019,Qtr 3,September,18,1316.128407543103,
2019,Qtr 3,September,19,1319.330699335713,
2019,Qtr 3,September,20,1320.566579732722,
2019,Qtr 3,September,21,1320.695557975433,
2019,Qtr 3,September,23,1312.696333262415,
2019,Qtr 3,September,24,1315.108447664521,
2019,Qtr 3,September,25,1313.715777656052,
2019,Qtr 3,September,26,1316.301716071469,
2019,Qtr 3,September,27,1317.090166857001,
2019,Qtr 3,September,29,1316.579864660953,
2019,Qtr 3,September,30,1308.971192869037,
2019,Qtr 4,October,1,1311.663478527561,
2019,Qtr 4,October,2,1310.717629528223,
2019,Qtr 4,October,3,1313.90004054271,
2019,Qtr 4,October,6,1316.628227862395,
2019,Qtr 4,October,7,1309.96009925883,
2019,Qtr 4,October,8,1313.601194476181,
2019,Qtr 4,October,9,1313.579027226525,
2019,Qtr 4,October,10,1317.627277871543,
2019,Qtr 4,October,11,1319.917112812323,
2019,Qtr 4,October,12,1321.264708817527,
2019,Qtr 4,October,13,1322.310757757451,
2019,Qtr 4,October,14,1315.999263523457,
2019,Qtr 4,October,15,1319.820439753786,
2019,Qtr 4,October,16,1319.79267466651,
2019,Qtr 4,October,17,1323.646626826237,
2019,Qtr 4,October,18,1325.556722842962,
2019,Qtr 4,October,19,1326.348664860947,
2019,Qtr 4,October,20,1326.678721439777,
2019,Qtr 4,October,21,1319.512117730735,
2019,Qtr 4,October,22,1322.365343611267,
2019,Qtr 4,October,23,1321.287361786669,
2019,Qtr 4,October,24,1324.04280063908,
2019,Qtr 4,October,25,1324.842428440439,
2019,Qtr 4,October,27,1323.858106409648,
2019,Qtr 4,October,28,1315.769905350524,
2019,Qtr 4,October,29,1317.835708607259,
2019,Qtr 4,October,30,1316.135322737111,
2019,Qtr 4,October,31,1318.45973590855,
2019,Qtr 4,November,1,1319.040656070827,
2019,Qtr 4,November,2,1317.858948867574,
2019,Qtr 4,November,3,1316.513633831233,
2019,Qtr 4,November,4,1308.007158128967,
2019,Qtr 4,November,5,1309.883470870818,
2019,Qtr 4,November,6,1308.208099508766,
2019,Qtr 4,November,7,1310.750516922623,
2019,Qtr 4,November,8,1311.714125863532,
2019,Qtr 4,November,10,1312.097829482626,
2019,Qtr 4,November,11,1305.138527762337,
2019,Qtr 4,November,12,1308.561499668461,
2019,Qtr 4,November,13,1308.383411078259,
2019,Qtr 4,November,14,1312.324442380253,
2019,Qtr 4,November,15,1314.539683506976,
2019,Qtr 4,November,17,1316.805802755388,
2019,Qtr 4,November,18,1310.398065095654,
2019,Qtr 4,November,19,1314.069672566476,
2019,Qtr 4,November,20,1313.813787978022,
2019,Qtr 4,November,21,1317.335256653034,
2019,Qtr 4,November,22,1318.782658718357,
2019,Qtr 4,November,23,1318.956414241003,
2019,Qtr 4,November,25,1310.322503495505,
2019,Qtr 4,November,26,1311.954551119969,
2019,Qtr 4,November,27,1309.417190810246,
2019,Qtr 4,November,28,1310.462185890097,
2019,Qtr 4,November,29,1309.291769388626,
2019,Qtr 4,November,30,1306.765558849033,
2019,Qtr 4,December,5,1285.820254153288,
2019,Qtr 4,December,9,1263.184528010937,
2019,Qtr 4,December,10,1262.157679115579,
2019,Qtr 4,December,11,1257.654578039213,
2019,Qtr 4,December,12,1257.505298629151,
2019,Qtr 4,December,16,1243.766972578276,
2019,Qtr 4,December,17,1246.142282888404,
2019,Qtr 4,December,24,1261.739059233333,
2019,Qtr 4,December,28,1289.221311085408,
2020,Qtr 1,January,1,1314.892696908782,
2020,Qtr 1,January,2,1326.495511205244,
2020,Qtr 1,January,3,1336.489247730083,
2020,Qtr 1,January,4,1345.674572708416,
2020,Qtr 1,January,5,1354.683028200227,
2020,Qtr 1,January,6,1356.455485913599,
2020,Qtr 1,January,7,1368.484483169221,
2020,Qtr 1,January,8,1376.795430930092,
2020,Qtr 1,January,9,1389.129787414421,
2020,Qtr 1,January,10,1399.675503082709,
2020,Qtr 1,January,11,1409.273383617285,
2020,Qtr 1,January,12,1418.595185975635,
2020,Qtr 1,January,13,1420.620806289757,
2020,Qtr 1,January,14,1432.879421160758,
2020,Qtr 1,January,15,1441.429605898441,
2020,Qtr 1,January,16,1454.041553356406,
2020,Qtr 1,January,17,1464.926724943481,
2020,Qtr 1,January,18,1474.943601169168,
2020,Qtr 1,January,19,1484.77536193846,
2020,Qtr 1,January,20,1487.406864508653,
2020,Qtr 1,January,21,1500.365783597085,
2020,Qtr 1,January,22,1509.70293390007,
2020,Qtr 1,January,23,1521.355684154037,
2020,Qtr 1,January,24,1531.335805021352,
2020,Qtr 1,January,25,1540.478346226419,
2020,Qtr 1,January,26,1549.439399834745,
2020,Qtr 1,January,27,1551.174063063281,
2020,Qtr 1,January,28,1563.17863862785,
2020,Qtr 1,January,29,1571.472059295734,
2020,Qtr 1,January,30,1583.779616412239,
2020,Qtr 1,January,31,1594.26427447073,
2020,Qtr 1,February,1,1603.734185474754,
2020,Qtr 1,February,2,1612.822177237001,
2020,Qtr 1,February,3,1614.464526699094,
2020,Qtr 1,February,4,1626.14382687975,
2020,Qtr 1,February,5,1633.870914451506,
2020,Qtr 1,February,6,1645.368923174051,
2020,Qtr 1,February,7,1654.804736247658,
2020,Qtr 1,February,8,1662.996448097714,
2020,Qtr 1,February,9,1670.592612329886,
2020,Qtr 1,February,10,1670.550595252306,
2020,Qtr 1,February,11,1680.378857320458,
2020,Qtr 1,February,12,1686.118148240755,
2020,Qtr 1,February,13,1695.524704093606,
2020,Qtr 1,February,14,1702.800746344481,
2020,Qtr 1,February,15,1708.800922903519,
2020,Qtr 1,February,16,1714.210499553807,
2020,Qtr 1,February,17,1712.022653692778,
2020,Qtr 1,February,18,1719.779725265028,
2020,Qtr 1,February,19,1723.553442135441,
2020,Qtr 1,February,20,1731.127237812831,
2020,Qtr 1,February,21,1736.725988091086,
2020,Qtr 1,February,22,1741.221829812776,
2020,Qtr 1,February,23,1745.311888783482,
2020,Qtr 1,February,24,1741.995282591606,
2020,Qtr 1,February,25,1748.814261726329,
2020,Qtr 1,February,26,1751.834509213306,
2020,Qtr 1,February,27,1758.827714030161,
2020,Qtr 1,February,28,1764.001736696182,
2020,Qtr 1,February,29,1768.207016804631,
2020,Qtr 1,March,1,1772.115031242944,
2020,Qtr 1,March,2,1768.696146292051,
2020,Qtr 1,March,3,1775.461700844348,
2020,Qtr 1,March,4,1778.445312015727,
2020,Qtr 1,March,5,1785.386487562844,
2020,Qtr 1,March,6,1790.461831677158,
2020,Qtr 1,March,7,1794.492462097641,
2020,Qtr 1,March,8,1798.12341641985,
2020,Qtr 1,March,9,1794.302361819301,
2020,Qtr 1,March,10,1800.522419223766,
2020,Qtr 1,March,11,1802.804070566443,
2020,Qtr 1,March,12,1808.879215129191,
2020,Qtr 1,March,13,1812.922647943357,
2020,Qtr 1,March,15,1818.044903744408,
2020,Qtr 1,March,16,1812.741735057103,
2020,Qtr 1,March,17,1817.363693517043,
2020,Qtr 1,March,18,1817.956260165601,
2020,Qtr 1,March,19,1822.280082496811,
2020,Qtr 1,March,20,1824.541593421747,
2020,Qtr 1,March,22,1826.143433328265,
2020,Qtr 1,March,23,1819.17064311746,
2020,Qtr 1,March,24,1822.228028329833,
2020,Qtr 1,March,25,1821.392076838702,
2020,Qtr 1,March,26,1824.451293571386,
2020,Qtr 1,March,27,1825.63595336533,
2020,Qtr 1,March,28,1825.823910121627,
2020,Qtr 1,March,30,1818.324426462137,
2020,Qtr 2,April,1,1820.389852160831,
2020,Qtr 2,April,2,1823.699166817656,
2020,Qtr 2,April,3,1825.332761016591,
2020,Qtr 2,April,4,1826.146702556333,
2020,Qtr 2,April,6,1820.319961436512,
2020,Qtr 2,April,8,1824.400030851621,
2020,Qtr 2,April,9,1828.754475276273,
2020,Qtr 2,April,10,1831.408688851854,
2020,Qtr 2,April,11,1833.18238445502,
2020,Qtr 2,April,12,1834.717754191426,
2020,Qtr 2,April,13,1828.958144506817,
2020,Qtr 2,April,15,1834.029191715083,
2020,Qtr 2,April,17,1841.257260814223,
2020,Qtr 2,April,18,1842.826033065246,
2020,Qtr 2,April,20,1837.565954316825,
2020,Qtr 2,April,21,1841.187431859087,
2020,Qtr 2,April,22,1840.841544403589,
2020,Qtr 2,April,24,1845.679825590404,
2020,Qtr 2,April,30,1840.442120817367,
2020,Qtr 2,May,1,1840.666186394598,
2020,Qtr 2,May,2,1839.842471405585,
2020,Qtr 2,May,4,1830.147949102884,
2020,Qtr 2,May,5,1831.825557553065,
2020,Qtr 2,May,9,1831.417198820661,
2020,Qtr 2,May,10,1830.607219536092,
2020,Qtr 2,May,11,1822.581339633527,
2020,Qtr 2,May,13,1823.484857602517,
2020,Qtr 2,May,14,1826.203409532061,
2020,Qtr 2,May,18,1819.698135942417,
2020,Qtr 2,May,19,1822.444483541942,
2020,Qtr 2,May,20,1821.404982794141,
2020,Qtr 2,May,21,1824.308590836429,
2020,Qtr 2,May,22,1825.325631140423,
2020,Qtr 2,May,27,1817.165924060135,
2020,Qtr 2,May,28,1819.181461053061,
2020,Qtr 2,May,30,1818.148169062738,
2020,Qtr 2,May,31,1816.633594242461,
2020,Qtr 2,June,1,1807.673727934215,
2020,Qtr 2,June,5,1806.860017722719,
2020,Qtr 2,June,6,1805.400709564369,
2020,Qtr 2,June,8,1794.847285218025,
2020,Qtr 2,June,11,1796.37505596359,
2020,Qtr 2,June,12,1796.964772608254,
2020,Qtr 2,June,13,1796.873270459713,
2020,Qtr 2,June,14,1796.788349592883,
2020,Qtr 2,June,15,1789.695175370849,
2020,Qtr 2,June,16,1793.11776038621,
2020,Qtr 2,June,17,1794.279428430877,
2020,Qtr 2,June,18,1799.746701631902,
2020,Qtr 2,June,19,1803.699239969458,
2020,Qtr 2,June,21,1810.16006918818,
2020,Qtr 2,June,22,1806.245764415688,
2020,Qtr 2,June,23,1812.692823393414,
2020,Qtr 2,June,25,1822.383720448527,
2020,Qtr 2,June,26,1827.483320009842,
2020,Qtr 2,June,29,1831.646221428485,
2020,Qtr 3,July,1,1840.367264127754,
2020,Qtr 3,July,5,1855.635446074881,
2020,Qtr 3,July,7,1854.726142561516,
2020,Qtr 3,July,9,1859.306947292688,
2020,Qtr 3,July,10,1861.384914410834,
2020,Qtr 3,July,11,1862.264429657431,
2020,Qtr 3,July,15,1857.639775345837,
2020,Qtr 3,July,16,1860.72605685115,
2020,Qtr 3,July,18,1862.374332346435,
2020,Qtr 3,July,19,1862.528936271661,
2020,Qtr 3,July,23,1862.40948216442,
2020,Qtr 3,July,24,1864.722079956086,
2020,Qtr 3,July,28,1866.903270714221,
2020,Qtr 3,July,31,1877.053404400111,
2020,Qtr 3,August,2,1882.348332297556,
2020,Qtr 3,August,3,1877.569762300996,
2020,Qtr 3,August,4,1882.966538077233,
2020,Qtr 3,August,5,1884.546654558792,
2020,Qtr 3,August,6,1890.029496266875,
2020,Qtr 3,August,7,1893.577441295099,
2020,Qtr 3,August,8,1896.003476659766,
2020,Qtr 3,August,9,1897.950599541717,
2020,Qtr 3,August,10,1892.370321618664,
2020,Qtr 3,August,11,1896.765096701396,
2020,Qtr 3,August,12,1897.169655354907,
2020,Qtr 3,August,13,1901.334332935981,
2020,Qtr 3,August,14,1903.455689144457,
2020,Qtr 3,August,15,1904.383057668707,
2020,Qtr 3,August,17,1897.685844450822,
2020,Qtr 3,August,18,1900.588673794541,
2020,Qtr 3,August,21,1903.357796974505,
2020,Qtr 3,August,24,1894.998616076083,
2020,Qtr 3,August,26,1896.058016606157,
2020,Qtr 3,August,29,1899.752264620093,
2020,Qtr 3,August,30,1899.575550338693,
2020,Qtr 3,August,31,1892.14765596736,
2020,Qtr 3,September,1,1894.98312138974,
2020,Qtr 3,September,2,1894.118758608672,
2020,Qtr 3,September,3,1897.297177683025,
2020,Qtr 3,September,6,1899.285071748253,
2020,Qtr 3,September,7,1892.068514128567,
2020,Qtr 3,September,8,1894.989707021043,
2020,Qtr 3,September,9,1894.070152405434,
2020,Qtr 3,September,10,1897.042237923336,
2020,Qtr 3,September,11,1898.080686198399,
2020,Qtr 3,September,12,1898.010045121166,
2020,Qtr 3,September,14,1889.46378128101,
2020,Qtr 3,September,15,1891.46061496379,
2020,Qtr 3,September,16,1890.846653912404,
2020,Qtr 3,September,20,1895.018571326458,
2020,Qtr 3,September,21,1887.22093027161,
2020,Qtr 3,September,22,1889.51413012885,
2020,Qtr 3,September,24,1890.366661515048,
2020,Qtr 3,September,28,1881.948516109304,
2020,Qtr 4,October,1,1885.793258705663,
2020,Qtr 4,October,2,1886.919580455768,
2020,Qtr 4,October,3,1887.218309402997,
2020,Qtr 4,October,4,1887.361060324321,
2020,Qtr 4,October,5,1880.318157142421,
2020,Qtr 4,October,6,1883.60063454849,
2020,Qtr 4,October,7,1883.241469709691,
2020,Qtr 4,October,8,1886.979132496014,
2020,Qtr 4,October,9,1888.988744311707,
2020,Qtr 4,October,10,1890.089466330613,
2020,Qtr 4,October,11,1890.923897089923,
2020,Qtr 4,October,12,1884.436794862896,
2020,Qtr 4,October,13,1888.117936108239,
2020,Qtr 4,October,14,1887.984077921103,
2020,Qtr 4,October,16,1893.625518294747,
2020,Qtr 4,October,18,1894.713737193172,
2020,Qtr 4,October,19,1887.548949480251,
2020,Qtr 4,October,20,1890.407482879017,
2020,Qtr 4,October,21,1889.331171713245,
2020,Qtr 4,October,22,1892.077463775868,
2020,Qtr 4,October,23,1892.850121240995,
2020,Qtr 4,October,24,1892.505839034926,
2020,Qtr 4,October,25,1891.732580086059,
2020,Qtr 4,October,26,1883.526971482213,
2020,Qtr 4,October,27,1885.435609811658,
2020,Qtr 4,October,28,1883.535287932305,
2020,Qtr 4,October,29,1885.615257913539,
2020,Qtr 4,October,30,1885.906855567752,
2020,Qtr 4,October,31,1885.289150760204,
2020,Qtr 4,November,1,1884.466453683758,
2020,Qtr 4,November,2,1876.44504816099,
2020,Qtr 4,November,3,1878.774022717414,
2020,Qtr 4,November,4,1877.525228866775,
2020,Qtr 4,November,5,1880.475492718978,
2020,Qtr 4,November,6,1881.836410476242,
2020,Qtr 4,November,7,1882.460390722423,
2020,Qtr 4,November,9,1876.479330368323,
2020,Qtr 4,November,10,1880.348154706802,
2020,Qtr 4,November,11,1880.650682123577,
2020,Qtr 4,November,12,1885.115201097109,
2020,Qtr 4,November,14,1889.820772076298,
2020,Qtr 4,November,15,1891.490225635923,
2020,Qtr 4,November,17,1890.328501501807,
2020,Qtr 4,November,18,1890.957901607113,
2020,Qtr 4,November,19,1895.428002092407,
2020,Qtr 4,November,20,1897.883636065827,
2020,Qtr 4,November,21,1899.11975557924,
2020,Qtr 4,November,23,1892.74312349751,
2020,Qtr 4,November,24,1895.551643673365,
2020,Qtr 4,November,26,1896.453398115017,
2020,Qtr 4,November,27,1896.476523568235,
2020,Qtr 4,November,30,1883.342795035555,
2020,Qtr 4,December,1,1883.46182648251,
2020,Qtr 4,December,2,1879.526895323271,
2020,Qtr 4,December,3,1879.345082965812,
2020,Qtr 4,December,7,1859.427510628588,
2020,Qtr 4,December,8,1858.83912523085,
2020,Qtr 4,December,10,1854.775522491605,
2020,Qtr 4,December,14,1841.210642016561,
2020,Qtr 4,December,15,1843.469457732265,
2020,Qtr 4,December,16,1842.604028760655,
2020,Qtr 4,December,18,1849.092213767,
2020,Qtr 4,December,28,1892.84497448372,
2021,Qtr 1,January,1,1933.968357493186,
2021,Qtr 1,January,2,1943.63452015484,
2021,Qtr 1,January,3,1953.171491934363,
2021,Qtr 1,January,4,1955.513314312886,
2021,Qtr 1,January,5,1968.145171636153,
2021,Qtr 1,January,6,1977.084844510686,
2021,Qtr 1,January,7,1990.066129993086,
2021,Qtr 1,January,8,2001.269527207207,
2021,Qtr 1,January,9,2011.528828117903,
2021,Qtr 1,January,10,2021.509422115956,
2021,Qtr 1,January,11,2024.185667402729,
2021,Qtr 1,January,12,2037.082185747444,
2021,Qtr 1,January,13,2046.254100132671,
2021,Qtr 1,January,14,2059.469335956447,
2021,Qtr 1,January,15,2070.938315517913,
2021,Qtr 1,January,16,2081.519712462554,
2021,Qtr 1,January,17,2091.898096901974,
2021,Qtr 1,January,18,2095.060840775054,
2021,Qtr 1,January,19,2108.539150689091,
2021,Qtr 1,January,20,2118.388252255806,
2021,Qtr 1,January,21,2132.369844851107,
2021,Qtr 1,January,22,2144.682148658243,
2021,Qtr 1,January,23,2156.166196967866,
2021,Qtr 1,January,24,2167.484185368324,
2021,Qtr 1,January,25,2171.597223551847,
2021,Qtr 1,January,26,2186.007329120283,
2021,Qtr 1,January,27,2196.738656404559,
2021,Qtr 1,January,28,2211.521046027415,
2021,Qtr 1,January,29,2224.521182682597,
2021,Qtr 1,January,30,2236.549979565312,
2021,Qtr 1,January,31,2248.241967432953,
2021,Qtr 1,February,1,2252.534002251466,
2021,Qtr 1,February,2,2266.908101864198,
2021,Qtr 1,February,3,2277.37337942261,
2021,Qtr 1,February,4,2291.650138438779,
2021,Qtr 1,February,5,2303.901401066663,
2021,Qtr 1,February,6,2314.940477627945,
2021,Qtr 1,February,7,2325.41035066976,
2021,Qtr 1,February,8,2328.262188648582,
2021,Qtr 1,February,9,2340.997806582775,
2021,Qtr 1,February,10,2349.651053835177,
2021,Qtr 1,February,11,2361.971211426807,
2021,Qtr 1,February,12,2372.153692584036,
2021,Qtr 1,February,13,2387.213438629606,
2021,Qtr 1,February,14,2401.663021860742,
2021,Qtr 1,February,15,2408.490383025042,
