Year,Quarter,Month,Day,Playgroup - FBProphet,Playgroup - SS Targets
2027,Qtr 1,January,28,86515.21648892784,70560
2027,Qtr 1,January,29,86584.25795007897,70560
2027,Qtr 1,January,30,86642.34388167129,70560
2027,Qtr 1,January,31,86699.1617201574,70560
2027,Qtr 1,February,1,86744.33476799449,70560
2027,Qtr 1,February,2,86817.26375907616,70560
2027,Qtr 1,February,3,86875.92694751256,70560
2027,Qtr 1,February,4,86943.21362620115,70560
2027,Qtr 1,February,5,87009.12168731568,70560
2027,Qtr 1,February,6,87063.74688969666,70560
2027,Qtr 1,February,7,87116.83510700845,70560
2027,Qtr 1,February,8,87158.07467547154,70560
2027,Qtr 1,February,9,87226.93629539775,70560
2027,Qtr 1,February,10,87281.47126129184,70560
2027,Qtr 1,February,11,87344.64298314256,70560
2027,Qtr 1,February,12,87406.5224721738,70560
2027,Qtr 1,February,13,87457.27552026144,70560
2027,Qtr 1,February,14,87506.71291218096,70560
2027,Qtr 1,February,15,87544.58085384977,70560
2027,Qtr 1,February,16,87610.39913217365,70560
2027,Qtr 1,February,17,87662.25783774604,70560
2027,Qtr 1,February,18,87723.14766281648,70560
2027,Qtr 1,February,19,87783.15448930307,70560
2027,Qtr 1,February,20,87832.4460279251,70560
2027,Qtr 1,February,21,87880.82186880507,70560
2027,Qtr 1,February,22,87918.00413644989,70560
2027,Qtr 1,February,23,87983.47626266025,70560
2027,Qtr 1,February,24,88035.2806947071,70560
2027,Qtr 1,February,25,88096.35052577115,70560
2027,Qtr 1,February,26,88156.70572617977,70560
2027,Qtr 1,February,27,88206.44169047779,70560
2027,Qtr 1,February,28,88255.28140616523,70560
2027,Qtr 1,March,1,88292.86837562594,70560
2027,Qtr 1,March,2,88358.60773833985,70560
2027,Qtr 1,March,3,88410.46634117514,70560
2027,Qtr 1,March,4,88471.30667321496,70560
2027,Qtr 1,March,5,88531.08527422811,70560
2027,Qtr 1,March,6,88579.84326562927,70560
2027,Qtr 1,March,7,88627.26024881868,70560
2027,Qtr 1,March,8,88662.94864860561,70560
2027,Qtr 1,March,9,88726.29590378223,70560
2027,Qtr 1,March,10,88775.26521783316,70560
2027,Qtr 1,March,11,88832.72976274282,70560
2027,Qtr 1,March,12,88888.67093363799,70560
2027,Qtr 1,March,13,88933.1683042641,70560
2027,Qtr 1,March,14,88975.9525419277,70560
2027,Qtr 1,March,15,89006.69838560403,70560
2027,Qtr 1,March,16,89064.86512683824,70560
2027,Qtr 1,March,17,89108.49535449511,70560
2027,Qtr 1,March,18,89160.54691354456,70560
2027,Qtr 1,March,19,89211.08874034374,70560
2027,Qtr 1,March,20,89250.28829476183,70560
2027,Qtr 1,March,21,89287.96192169019,70560
2027,Qtr 1,March,22,89313.86532093995,70560
2027,Qtr 1,March,23,89367.53163961643,70560
2027,Qtr 1,March,24,89407.06801943504,70560
2027,Qtr 1,March,25,89455.48561538885,70560
2027,Qtr 1,March,26,89502.89380726928,70560
2027,Qtr 1,March,27,89539.48637445876,70560
2027,Qtr 1,March,28,89575.09100611278,70560
2027,Qtr 1,March,29,89599.45935357764,70560
2027,Qtr 1,March,30,89652.10515436571,70560
2027,Qtr 1,March,31,89691.10126225818,70560
2027,Qtr 2,April,1,89739.41058878554,70560
2027,Qtr 2,April,2,89787.08165343454,70560
2027,Qtr 2,April,3,89824.23647649212,70560
2027,Qtr 2,April,4,89860.6221388004,70560
2027,Qtr 2,April,5,89885.90315744073,70560
2027,Qtr 2,April,6,89939.5021405126,70560
2027,Qtr 2,April,7,89979.39948299367,
2027,Qtr 2,April,8,90028.46703203337,70560
2027,Qtr 2,April,9,90076.66634004228,70560
2027,Qtr 2,April,10,90114.03916073538,70560
2027,Qtr 2,April,11,90150.26143617973,70560
2027,Qtr 2,April,12,90174.9378524308,70560
2027,Qtr 2,April,13,90227.44436237187,70560
